"Device","Date & Time","Latitude","Longitude","Google Maps"
"Android","8/5/26 4:43:59 PM","40.8121577","-96.7019214","https://www.google.com/maps?q=40.8121577,-96.7019214"
"Android","7/9/26 12:04:31 PM","40.8120188","-96.701923","https://www.google.com/maps?q=40.8120188,-96.701923"
"Android","7/3/26 5:15:16 PM","40.8119045","-96.7019612","https://www.google.com/maps?q=40.8119045,-96.7019612"
"Android","8/11/26 5:26:09 PM","40.8118482","-96.7019661","https://www.google.com/maps?q=40.8118482,-96.7019661"
"Android","8/4/2026 02:41 PM","40.8119036","-96.7019683","https://www.google.com/maps?q=40.8119036,-96.7019683"
"Android","7/22/26 6:57:34 PM","40.812149","-96.702006","https://www.google.com/maps?q=40.812149,-96.702006"
"Android","8/4/26 2:39:43 PM","40.8120563","-96.7020473","https://www.google.com/maps?q=40.8120563,-96.7020473"
"Android","7/17/2026 12:13 PM","40.8119245","-96.7020587","https://www.google.com/maps?q=40.8119245,-96.7020587"
"Android","7/14/26 9:04:29 AM","40.8122289","-96.702087","https://www.google.com/maps?q=40.8122289,-96.702087"
"Android","7/9/26 12:28:48 PM","40.8120198","-96.7020941","https://www.google.com/maps?q=40.8120198,-96.7020941"
"Android","7/7/26 11:48:35 AM","40.8118939","-96.7021048","https://www.google.com/maps?q=40.8118939,-96.7021048"
"Android","7/3/26 2:44:52 PM","40.8120334","-96.7021107","https://www.google.com/maps?q=40.8120334,-96.7021107"
"Android","7/16/2026 02:42 PM","40.8120266","-96.7021116","https://www.google.com/maps?q=40.8120266,-96.7021116"
"Android","7/29/2026 11:39 AM","40.8119619","-96.7021491","https://www.google.com/maps?q=40.8119619,-96.7021491"
"Android","8/4/2026 12:27 PM","40.8117271","-96.7021504","https://www.google.com/maps?q=40.8117271,-96.7021504"
"Android","7/14/2026 08:28 AM","40.8119974","-96.7022513","https://www.google.com/maps?q=40.8119974,-96.7022513"
"Android","8/19/26 10:11:43 AM","40.7920678","-96.7023286","https://www.google.com/maps?q=40.7920678,-96.7023286"
"Android","7/22/2026 03:52 PM","40.8119996","-96.7023695","https://www.google.com/maps?q=40.8119996,-96.7023695"
"Android","8/17/26 11:42:05 AM","40.7920321","-96.7023925","https://www.google.com/maps?q=40.7920321,-96.7023925"
